sim_time,wind.power,solar.power,demand.power,fossil_fuels.power,nuclear.power,batteries.power,hydro.power,batteries.level,hydro.level,frequency,fossil_fuels.energy,fossil_fuels.cost,fossil_fuels.CO2,nuclear.energy,nuclear.cost,nuclear.CO2,grid.surplus,wind_forecast,solar_forecast,demand_forecast
16:54:45,13.938972239685045,10.16291947461491,51.82785822196581,18.90061503003618,9.218102907231387,1.2302299451308703,1.2619863566280451,56.97311886573738,56.97311886573738,frequency,187.03348503456272,28.055022755184407,93516.74251728135,96.73958075073395,19.34791615014679,4836.979037536697,grid.surplus,1.6936812899282039,131.23880651092247,0.4419314361092485
17:04:45,14.86742134060595,10.458527158247458,56.991210600599544,21.31335156369153,10.86280377831228,-0.258683293727558,-0.2525889476587502,56.949864889126474,56.949864889126474,frequency,190.12701959925545,28.519052939888315,95063.50979962772,98.35692223105708,19.67138444621142,4917.846111552854,grid.surplus,0.9609558416545447,110.74664107330105,0.4345664744290089
17:14:45,14.775206536624843,10.801788849015043,66.65081985563761,27.580106314110587,13.993371072647475,-0.252949633181011,-0.24707394618447845,56.992483243808124,56.992483243808124,frequency,194.21888033988554,29.13283205098283,97109.44016994277,100.43696442096126,20.087392884192255,5021.848221048063,grid.surplus,1.0046722759809104,52.142557521315105,0.34962518567142725
17:24:45,14.682991732643735,11.145050539782629,76.3104291106757,33.84698471548291,17.12406201793592,-0.24734394046912017,-0.241678462240488,57.03415704846353,57.03415704846353,frequency,199.35521089147005,29.903281633720507,99677.60544573503,103.03877851247252,20.607755702494504,5151.938925623626,grid.surplus,1.0483887103072758,-6.461526030670825,0.26468389691384564
17:34:45,14.590776928662626,11.488312230550216,85.97003836571378,40,20,-0.16574794307189186,-0.1620037455700473,57.074354859920696,57.074354859920696,frequency,205.53539838269037,30.830309757403555,102767.6991913452,106.15987635195273,21.23197527039055,5307.993817597637,grid.surplus,1.0921051446336414,-65.06560958265679,0.17974260815626386
17:44:45,14.49856212468152,11.831573921317801,95.62964762075185,40,20,4.430983519780379,4.554909309363783,56.70932420715316,56.70932420715316,frequency,212.20206504935723,31.830309757403583,106101.03252467861,109.49320968528616,21.898641937057235,5474.660484264308,grid.surplus,1.135821578960007,-123.66969313464273,0.0948013193986822
17:54:45,14.406347320700409,12.174835612085388,105.28925687578996,40,20,9.02497846461968,9.369476732776075,55.5742556221964,55.5742556221964,frequency,218.8687317160241,32.83030975740361,109434.36585801204,112.82654301861959,22.56530860372392,5641.32715093098,grid.surplus,1.1795380132863726,-182.27377668662865,0.009860030641100533
18:04:45,14.954457501498458,12.08602122395042,110.57227480025841,40,20,11.464243749089015,12.099682820726533,53.75714522690185,53.75714522690185,frequency,225.53539838269094,33.83030975740364,112767.69919134547,116.15987635195302,23.231975270390606,5807.993817597651,grid.surplus,1.9683492483787017,-219.38662679099156,-0.04456712275181407
18:14:45,16.310876886385625,11.45177899878654,110.33053710980084,40,20,10.895736728746982,11.704274990887738,51.89553325500971,51.89553325500971,frequency,232.2020650493578,34.83030975740367,116101.0325246789,119.49320968528644,23.898641937057292,5974.660484264322,grid.surplus,3.5795210310916694,-232.77961938344896,-0.06531584885888334
18:24:45,17.66729627127279,10.817536773622656,110.08879941934332,40,20,10.33735992700775,11.298736942446144,50.127800059812635,50.127800059812635,frequency,238.86873171602466,35.8303097574037,119434.36585801233,122.82654301861987,24.565308603723977,6141.327150930993,grid.surplus,5.190692813804637,-246.1726119759064,-0.08606457496595259
18:34:45,19.023715656159947,10.183294548458774,109.84706172888576,40,20,9.789093254371583,10.883088764901467,48.4522585779934,48.4522585779934,frequency,245.5353983826915,36.830309757403725,122767.69919134576,126.1598763519533,25.231975270390663,6307.993817597665,grid.surplus,6.801864596517605,-259.56560456836377,-0.10681330107302185
18:44:45,0,9.549052323294893,109.60532403842821,40,20,20.04318823064311,20,46.39882063849531,46.39882063849531,frequency,252.20206504935837,37.830309757403754,126101.03252467919,129.49320968528673,25.89864193705735,6474.660484264336,grid.surplus,8.413036379230572,-272.9585971608212,-0.1275620271800911
18:54:45,0,8.91481009813101,109.36358634797065,40,20,20.435692765349458,20,43.02449026512175,43.02449026512175,frequency,258.8687317160252,38.830309757403775,129434.36585801259,132.82654301862016,26.565308603724034,6641.327150931008,grid.surplus,10.02420816194354,-286.35158975327863,-0.14831075328716034
19:04:45,0,8.124378931906044,107.63558840545493,40,20,19.59842853440901,20,39.63009466605314,39.63009466605314,frequency,265.53539838269205,39.8303097574038,132767.69919134604,136.15987635195359,27.23197527039072,6807.9938175976795,grid.surplus,13.169053693477688,-275.42596721116945,-0.14438279805913365
19:14:45,0,7.1367838854052685,104.03142153314994,40,20,16.981856708604795,20,36.589005817540325,36.589005817540325,frequency,272.2020650493589,40.83030975740383,136101.03252467947,139.493209685287,27.898641937057405,6974.660484264351,grid.surplus,18.006613739534586,-237.65990820529893,-0.1132192089824638
19:24:45,0,6.149188838904494,100.42725466084491,40,20,14.365284882800566,20,33.984012273328226,33.984012273328226,frequency,278.86873171602576,41.83030975740386,139434.36585801287,142.82654301862044,28.56530860372409,7141.327150931022,grid.surplus,22.84417378559148,-199.89384919942847,-0.08205561990579396
19:34:45,0,5.161593792403719,96.82308778853991,40,20,11.748713056996337,20,31.81511403341683,31.81511403341683,frequency,285.5353983826926,42.83030975740389,142767.6991913463,146.15987635195387,29.231975270390777,7307.993817597693,grid.surplus,27.68173383164838,-162.12779019355796,-0.05089203082912411
19:44:45,0,4.173998745902944,93.21892091623491,40,20,9.132141231192108,20,30.082311097806137,30.082311097806137,frequency,292.2020650493595,43.83030975740392,146101.03252467973,149.4932096852873,29.898641937057462,7474.660484264365,grid.surplus,32.51929387770527,-124.36173118768745,-0.01972844175245426
19:54:45,0,3.1864036994021694,89.6147540439299,40,20,6.515569405387872,20,28.78560346649615,28.78560346649615,frequency,298.86873171602633,44.830309757403946,149434.36585801316,152.82654301862073,30.565308603724148,7641.327150931036,grid.surplus,37.356853923762166,-86.59567218181698,0.01143514732421558
20:04:45,0,2.52966890675721,87.28686927219583,40,20,4.773123837204167,20,27.89275455393304,27.89275455393304,frequency,305.5353983826932,45.830309757403974,152767.6991913466,156.15987635195415,31.231975270390834,7807.993817597708,grid.surplus,32.571312451352966,-66.41302389167326,0.003914820665658368
20:14:45,0,2.290592951134131,86.57008916360631,40,20,4.295419684237729,20,27.138369549793346,27.138369549793346,frequency,312.20206504936004,46.830309757404,156101.03252468002,159.49320968528758,31.89864193705752,7974.660484264379,grid.surplus,17.164761375334308,-65.63717222708485,-0.046300913470482666
20:24:45,0,2.051516995511052,85.85330905501678,40,20,3.81771553127129,20,26.46360190448139,26.46360190448139,frequency,318.8687317160269,47.83030975740403,159434.36585801345,162.826543018621,32.565308603724205,8141.327150931051,grid.surplus,1.758210299315646,-64.86132056249645,-0.0965166476066237
20:34:45,0,1.8124410398879733,85.13652894642726,40,20,3.340011378304837,20,25.86845161799718,25.86845161799718,frequency,325.53539838269376,48.83030975740406,162767.69919134688,166.15987635195444,33.23197527039089,8307.993817597722,grid.surplus,-13.64834077670302,-64.08546889790802,-0.14673238174276473
20:44:45,0,1.5733650842648945,84.41974883783773,40,20,2.862307225338398,20,25.3529186903407,25.3529186903407,frequency,332.2020650493606,49.83030975740409,166101.0325246803,169.49320968528787,33.898641937057576,8474.660484264394,grid.surplus,-29.054891852721674,-63.30961723331961,-0.19694811587890576
20:54:45,0,1.3342891286418155,83.70296872924823,40,20,2.384603072371945,20,24.91700312151197,24.91700312151197,frequency,338.86873171602747,50.830309757404116,169434.36585801374,172.8265430186213,34.56530860372426,8641.327150931065,grid.surplus,-44.46144292874033,-62.5337655687312,-0.24716385001504682
21:04:45,0,1.1124199910697175,81.26425709091535,40,20,0.2989114366496963,20,24.620005299304434,24.620005299304434,frequency,345.5353983826943,51.830309757404144,172767.69919134717,176.15987635195472,35.23197527039095,8807.993817597737,grid.surplus,-49.15247879053208,-57.20469585631242,-0.27709043707512326
21:14:45,0,0.9122717448173475,76.65187874054119,40,20,-4.113318667472107,20,24.950128763273305,24.950128763273305,frequency,352.2020650493612,52.83030975740417,176101.0325246806,179.49320968528815,35.89864193705763,8974.660484264408,grid.surplus,-42.01680890890688,-46.85024295319002,-0.2846239084094212
21:24:45,0,0.7121234985649777,72.03950039016702,40,20,-8.525548771593897,20,26.015623911262477,26.015623911262477,frequency,358.86873171602804,53.8303097574042,179434.36585801403,182.82654301862158,36.56530860372432,9141.32715093108,grid.surplus,-34.881139027281684,-36.49579005006762,-0.29215737974371914
21:34:45,0,0.5119752523126077,67.42712203979286,40,20,-12.937778875715694,20,27.81649074327195,27.81649074327195,frequency,365.5353983826949,54.83030975740423,182767.69919134743,186.159876351955,37.231975270391004,9307.99381759775,grid.surplus,-27.74546914565647,-26.14133714694521,-0.2996908510780171
21:44:45,0,0.3118270060602378,62.814743689418684,40,20,-17.350008979837483,20,30.35272925930172,30.35272925930172,frequency,372.20206504936175,55.83030975740426,186101.03252468086,189.49320968528843,37.89864193705769,9474.660484264421,grid.surplus,-20.60979926403127,-15.78688424382281,-0.307224322412315
21:54:45,0,0.1116787598078679,58.202365339044526,40,20,-0.8316417125910434,-0.9305973713682294,32.25744510941991,32.25744510941991,frequency,378.8687317160286,56.83030975740429,189434.3658580143,192.82654301862186,38.565308603724375,9641.327150931093,grid.surplus,-13.474129382406067,-5.432431340700408,-0.3147577937466129
22:04:45,0,0.0,53.158959024621986,40,20,-3.137584863467513,-3.5172057428466452,32.58355613955854,32.58355613955854,frequency,385.53539838269546,57.830309757404315,192767.69919134772,196.1598763519553,39.23197527039106,9807.993817597764,grid.surplus,-10.723763677235608,0.0,-0.29305661696185664
22:14:45,17.989695530242102,0.0,47.57144795270625,23.94075844211552,16.277194264714694,-6.106631748434575,-6.883382052942841,33.56012534569374,33.56012534569374,frequency,390.7112619087195,58.606689286307926,195355.63095435975,199.1366834233143,39.82733668466287,9956.834171165716,grid.surplus,-12.81345475453778,0.0,-0.2390891819614111
22:24:45,15.121112281319393,0.0,41.98393688079051,21.99572068652017,15.613633894379625,-6.205677697228246,-7.0329834743455635,34.491471405039455,34.491471405039455,frequency,394.7506775244366,59.21260162866548,197375.33876221828,201.77815412784665,40.355630825569335,10088.907706392332,grid.surplus,-14.903145831839954,0.0,-0.18512174696096562
22:34:45,12.252529032396678,0.0,36.39642580887477,20.05354779547648,14.202407607363353,-5.826831018811773,-6.6390411245613095,35.39935679086341,35.39935679086341,frequency,398.46617572721607,59.769926359082405,199233.08786360803,204.24180469958847,40.8483609399177,10212.090234979423,grid.surplus,-16.992836909142127,0.0,-0.13115431196052005
22:44:45,9.383945783473965,0.0,30.80891473695904,18.114277899310135,13.544999790186372,-5.931618348129235,-6.794060475467118,36.28510303075254,36.28510303075254,frequency,401.858237375923,60.27873560638845,200929.1186879615,206.53799247139685,41.307598494279375,10326.899623569843,grid.surplus,-19.082527986444298,0.0,-0.07718687696007455
22:54:45,6.515362534551254,0.0,25.22140366504331,16.1777461530958,12.139038427371531,-5.561384304281474,-6.403172662705146,37.14858235354589,37.14858235354589,frequency,404.9273316192437,60.73909974288655,202463.66580962186,208.65731082533523,41.73146216506705,10432.865541266761,grid.surplus,-21.17221906374647,0.0,-0.023219441959629043
23:04:45,4.5286517080658335,0.0,22.046469894909873,17.784752589758384,11.953747086494168,-5.668409366673173,-6.56133791517953,38.02948031887645,38.02948031887645,frequency,407.795204005658,61.169280600848694,203897.602002829,210.6461188887558,42.129223777751164,10532.30594443779,grid.surplus,-19.871573312671625,0.0,0.005508485459788053
23:14:45,3.6551655922080544,0.0,21.917034090594036,18.146350594675496,12.067328320897301,-5.526676979832082,-6.433999770436785,38.96195800875764,38.96195800875764,frequency,410.7904255511319,61.61856383266978,205395.21277556595,212.64814918400245,42.529629836800495,10632.407459200122,grid.surplus,-14.829015461369579,0.0,0.00637958814405401
23:24:45,2.781679476350277,0.0,21.7875982862782,18.51090635827164,12.18386731397946,-5.388674844369213,-6.308851280042248,39.871136284520915,39.871136284520915,frequency,413.8461690395263,62.076925355928935,206923.08451976313,214.66936529375076,42.93387305875015,10733.468264687537,grid.surplus,-9.786457610067533,0.0,0.007250690828319969
23:34:45,1.9081933604924997,0.0,21.658162481962364,18.878354805964154,12.303298991157998,-5.254300992329095,-6.185864166236266,40.75762803505526,40.75762803505526,frequency,416.96292180689204,62.544438271033805,208481.46090344602,216.71025455405123,43.34205091081025,10835.512727702562,grid.surplus,-4.7438997587654805,0.0,0.008121793512585924
23:44:45,1.0347072446347214,0.0,21.528726677646528,19.248632294896876,12.425559709576737,-5.123456238348835,-6.065010234243682,41.62202939519169,41.62202939519169,frequency,420.14116046724496,63.021174070086744,210070.5802336225,218.77129357892025,43.754258715784054,10938.564678946013,grid.surplus,0.2986580925365674,0.0,0.008992896196851882
23:54:45,0.16122112877694406,0.0,21.399290873330695,19.621676582440166,12.550587226606048,-4.996044109094664,-5.946261379790874,42.46492020337203,42.46492020337203,frequency,423.3813511484665,63.50720267226997,211690.67557423323,220.85294849623855,44.170589699247714,11042.647424811928,grid.surplus,5.341215943838616,0.0,0.009863998881117839
00:04:45,0,0.0,11.489305917339731,10.357563134082126,8.754174530495863,-4.5837674504796455,-5.4838801020032495,43.26125183386366,43.26125183386366,frequency,426.05341666146757,63.908012499220135,213026.7083307338,222.69920437296486,44.539840874592976,11134.960218648243,grid.surplus,16.35696842911331,0.0,0.21708852670637166
00:14:45,0,0.0,11.512446741345501,10.27321047143627,9.100412190771241,-4.686626230224462,-5.631903524336777,43.94085727865723,43.94085727865723,frequency,427.9943706770793,64.1991556015619,213997.18533853965,224.17100035461473,44.83420007092295,11208.550017730737,grid.surplus,18.412937583384764,0.0,0.21733370877311958
00:24:45,0,0.0,11.535587565351273,10.19105025831899,8.572087831906313,-4.382804600861237,-5.289961729257428,44.60386977850339,44.60386977850339,frequency,429.92146147178624,64.48821922076793,214960.73073589313,225.62269700318234,45.12453940063647,11281.134850159116,grid.surplus,20.46890673765622,0.0,0.21757889083986748
00:34:45,0.3993085193677545,0.0,11.558728389357045,9.870342868218772,8.796052117265704,-4.506934947024328,-5.463304077092433,45.25248070917165,45.25248070917165,frequency,431.82118231932685,64.77317734789902,215910.59115966343,227.05827579112318,45.41165515822464,11352.91378955616,grid.surplus,22.52487589192767,0.0,0.21782407290661535
